docId,filename,0 2 00 1,1 murray haldane hood,2 hie end ae,3 1888 nervous toronto,4 shawville pills 1892,5 1885 war indians,6 1 4 good,7 000 2 3,8 tho 0 stair,9 mr tho government,10 1887 du portage,11 ami hut lie,12 1884 sidney pembroke,13 christmas sugar milk,14 ef te 1886,15 fort portage du,16 1889 isabel martha,17 1 mr day,18 dolores inez varian,19 1 ii lie
293,83471_1889-04-18.txt,0.003935706713323145,8.416404549681014E-6,2.8601264843652744E-4,7.183234427016091E-6,0.004827537287112992,1.365584449080663E-5,0.19139940912747577,0.27591210086883555,0.0010748802834642933,0.12179494892656956,0.001829236363611574,3.728281744489617E-4,8.539681444046682E-6,2.2944110183745648E-5,4.511114001787927E-4,0.019864440623398556,0.10071491508986202,0.2470601871763685,5.521733050951532E-6,0.030410424308767517
294,83471_1889-04-25.txt,2.1392483668855323E-4,0.0018541713497526402,0.020227781563896215,0.002314246659665929,3.1012234299043436E-4,0.003797313057846793,0.221291806641907,0.2442363541681367,9.57782000411696E-6,0.13411494791569434,0.007067826916275982,1.8294655638641707E-5,8.872991780748487E-6,8.542815373623275E-4,7.362013572413578E-6,0.012150803369781938,0.09421923628760392,0.24157063949482918,5.737250540034592E-6,0.015726699126032133
295,83471_1889-05-02.txt,1.4172726531112183E-4,1.0187878548200966E-5,0.0350676751083629,8.695152365087956E-6,0.0011137724014527648,2.3152368730544623E-4,0.20104832554894375,0.2924919641872638,1.1158232821336919E-5,0.0944342760021886,0.004471684250894245,4.513005688132545E-4,1.0337102604647307E-5,2.7773356968374453E-5,8.576801551869079E-6,0.005448538004444947,0.08665431397628821,0.2754118038243397,6.68394031758056E-6,0.0029496827092141504
296,83471_1889-05-09.txt,0.012314142122384833,1.1633534727725244E-5,0.06115685866232731,9.928991254020752E-6,0.00888234999096358,0.0038241425752449957,0.18575506417694898,0.28145923256017386,1.2741581911573654E-5,0.1312798184858971,0.007683975998545395,2.4337777622004638E-5,1.1803933622320144E-5,3.1714385999835985E-5,9.793846504392828E-6,0.005607930804534242,0.07673268054189036,0.21702870485292725,7.632388964466725E-6,0.008155512787555731
297,83471_1889-05-16.txt,0.028424756857509482,1.0040018590912725E-5,0.04377521553136726,8.568956822882195E-6,0.0031104042838790732,2.281635095850076E-4,0.17164628313959013,0.2994762195473608,1.0996289800464682E-5,0.0863897118089819,0.001122748996219682,0.005847520034887382,1.1612373056447363E-4,2.737027330815354E-5,8.452323673071336E-6,0.01034848434213587,0.09694376730207324,0.2453542469577714,6.586934142526664E-6,0.00714433916173631
298,83471_1889-05-23.txt,0.0034582631965529745,9.550340720515058E-6,0.04667867654368539,8.151026468414888E-6,3.6376198700742924E-5,0.00404628956626983,0.1683131389599075,0.2967608258468441,1.0459972091188646E-5,0.09910559473172732,0.0032849262356387495,0.004554622774578235,9.69022662276814E-6,5.298845887046467E-4,8.040081821259677E-6,0.02143229419708236,0.09100632897691072,0.25686705530311466,5.101149071503302E-4,0.0033697163254083344
299,83471_1889-05-30.txt,0.3615451942597972,0.002393069887729486,0.005572117611016801,0.0020424377063060126,0.009114940323942456,0.0038828207519687867,0.13314107804304492,0.14990495473564044,0.002621000126638875,0.08798783076640453,0.015107407849927314,0.005006389212272043,0.0024281216989890187,0.006523790397355621,0.002014637829622912,0.017311334859438417,0.002795693671229628,0.15268353910848206,0.0015700163905278993,0.03635362476966557
300,83471_1889-06-06.txt,0.0018199123736233045,0.003467843092465231,0.053110486967059445,2.3207088043538808E-4,4.0258607730964816E-5,0.005481872081374972,0.2032288878455237,0.2507010338042876,1.1576358397432084E-5,0.11113289747892686,4.0130081689554876E-4,0.0053753096764213686,1.0724458474607108E-5,0.006720311090510674,8.898194746235092E-6,0.017697402307818227,0.08945535783540152,0.2257317173775188,6.934403490434415E-6,0.02536520434889768
301,83471_1889-06-13.txt,0.005863739984336045,9.529215054569369E-6,0.05280933211410969,8.13299613134887E-6,0.00657184688495431,0.010170702429865295,0.17326981265518493,0.27800593185386774,2.115307158784315E-4,0.08913331665868438,0.006796802799178417,0.007661502964682868,9.668791524632755E-6,1.2652470349350416E-4,6.113039416599501E-4,0.008816517662316578,0.08346509332359316,0.24433377102342554,6.2518123274427004E-6,0.032118687469731164
302,83471_1889-06-20.txt,2.9858826664267392E-5,8.886762134091315E-6,0.04193504968359565,7.584675300419955E-6,0.006597618315774558,0.004702825880287765,0.17621591420361266,0.25401195340921007,9.733190325236274E-6,0.14998069360227484,0.0028691460928001343,0.003863085061140995,1.9655320317226425E-4,0.001243212146008728,1.0124957668765766E-4,0.01656747851935606,0.07230561582441943,0.242676327174787,5.8303195743622344E-6,0.026671383532873825
303,83471_1889-06-27.txt,0.004495798836280757,9.199014072353445E-6,0.027199015929228465,0.0018520452301036192,0.0037234261420197247,1.1198849459781885E-4,0.1846400141378918,0.28031135712545036,1.071380279446244E-4,0.09885701480541718,0.0040376498558045044,0.00982259201139131,9.333754017346799E-6,2.1920328581831854E-4,7.744312792711768E-6,0.023070439409746634,0.10677987614892412,0.2295581701593183,6.035178054910325E-6,0.025181958141125123
304,83471_1889-07-04.txt,0.004402519696474853,7.154573204431857E-6,0.02281495603273101,8.159733620566061E-5,0.001235107780460669,0.0031822325812004308,0.19373063113606603,0.28580433990895104,7.627465155567024E-4,0.1008171360195183,0.004197174433894552,6.188960257963328E-4,7.259367782680548E-6,3.214684085670132E-4,6.023172957197058E-6,0.012356796905788841,0.0839544056948244,0.27660273897923443,4.693885981260357E-6,0.009092121544804115
305,83471_1889-07-11-01.txt,0.7483109703240494,4.730167268895901E-5,1.1013906646528123E-4,4.0371039879214816E-5,1.801668751895882E-4,7.674824595021887E-5,0.03607143161233484,0.10328229011691609,5.180696591591005E-5,0.009225688187357113,2.986146225649434E-4,9.895681905767924E-5,4.799451050028039E-5,1.2894993148732155E-4,3.982154457429288E-5,3.4217767710371445E-4,5.525997700826306E-5,0.0649064533302203,3.10331101493708E-5,0.03665382437058715
306,83471_1889-07-11.txt,0.015763110673264358,9.43623417563E-6,0.04094353959378142,8.05363879453017E-6,0.0030229173382901793,1.1487640432872374E-4,0.18651401919779145,0.26324583282740743,1.0334997358888699E-5,0.08906012927756993,9.556635070184712E-4,0.008482838928483212,9.574448734686926E-6,0.012770154190444466,7.94401970326148E-6,0.009825715340426118,0.08723071599967851,0.2635554867790178,6.190810555330226E-6,0.018463465793175614
307,83471_1889-07-18-01.txt,1.0697849147890593E-4,3.1839576883798406E-5,7.413651727901041E-5,2.717444764724323E-5,1.212734507769655E-4,5.1660576438749215E-5,0.1385044575197462,0.16258018969124738,3.487216795149328E-5,0.4224562145821312,0.001208862839712814,6.660955246300498E-5,3.230593803991707E-5,8.679843701826323E-5,2.6804572820122532E-5,0.009637020507210823,0.12904329620334026,0.09878601539594659,2.0888925071246168E-5,0.037102600606796
308,83471_1889-07-18.txt,2.3769647804367686E-5,7.074464392846707E-6,0.04211669604461162,6.037915107267744E-6,0.0014452158012018003,1.1478510215876551E-5,0.18700806186021904,0.24565456213198472,7.748278545741097E-6,0.12812834451359004,4.46609685118419E-5,0.0024034652046529582,7.178085600038287E-6,0.0033037004291507875,5.955732284806708E-6,0.005052443978454826,0.09309156047557218,0.27828298496531134,2.2857868865307953E-4,0.013170482304134812
309,83471_1889-07-25.txt,9.631601827703026E-4,8.214773139988681E-4,0.10203324505723087,9.365667286489566E-6,0.0017785907482534417,0.015533163473172016,0.18355281168450854,0.27475346861340577,1.2018684862777818E-5,0.06987522640419734,0.001111351858821095,0.0047701935744106925,1.1134234299349398E-5,2.9915061849760974E-5,9.238190010284037E-6,0.004131900767227854,0.06693727728219193,0.25832456116940067,7.199363340492735E-6,0.015334700668761457
310,83471_1889-08-01.txt,1.5891232543543618E-4,1.1423204051770862E-5,0.06704197436874863,9.74947819192224E-6,0.0029362597783123786,0.012794847174224588,0.1644375140546055,0.2731161937004145,1.2511218088461276E-5,0.11637107014050699,0.006460270843041223,2.3897758200713532E-5,1.1590522187549045E-5,3.114099980200856E-5,9.616776817176173E-6,0.018644447638515377,0.07594803389338721,0.2522775505367179,7.494397754777275E-6,0.00969550119099582
311,83471_1889-08-08.txt,3.6548495265161716E-5,1.087778121466328E-5,0.09161678030313161,9.283970613518055E-6,0.0029108386663148143,0.0016245170746911554,0.17150704207735143,0.2879663661370543,2.4146635733688566E-4,0.1109294859437821,0.00488927397985177,0.007024108311717131,1.1037110424400914E-5,2.9654112901853334E-5,9.157605321010739E-6,0.01809856141154796,0.05154724673236031,0.24952895062685757,7.136563326949677E-6,0.0020016667389353886
312,83471_1889-08-15.txt,3.9820974989086125E-5,1.185175615420622E-5,0.09856943403052862,1.0115238915258722E-5,0.018552999924020572,0.009273158738948675,0.1602271332290103,0.297868560083758,1.2980588047321999E-5,0.10310435261655995,0.0018255632404661068,2.4794304780288982E-5,1.2025351385144249E-5,3.230928331306262E-5,9.977559125272433E-6,0.010215035546953855,0.0626654457719889,0.22235025243996587,7.775557042464053E-6,0.01518641376404701
313,83471_1889-08-22.txt,0.00606899887277124,0.0036070298348639834,0.10976269606412681,9.383050138823313E-6,0.0065379394120551205,1.7837852132919913E-5,0.17206137077437347,0.30147967834630407,1.2040991764979743E-5,0.09274114351185479,0.00412944471253233,9.510088571141226E-4,9.391641808854467E-4,0.00873005759639009,9.255336262426853E-6,5.435336869429943E-4,0.051981363291190553,0.22261165438169409,7.2127254924907355E-6,0.017799186521109237
314,83471_1889-08-29.txt,0.006868549338735375,3.357096131695097E-4,0.12802597302283603,0.0022867767007166582,2.561106990285197E-4,0.0020777304478968124,0.14972689233450615,0.28778076521854984,1.1259906742265976E-5,0.09486085679729454,0.011780342436815087,0.0033842729469784408,1.0431294379428229E-5,0.0030653628521113852,8.654953447135277E-6,0.004738851027247024,0.0342905214677198,0.2502599020153636,6.744844443728988E-6,0.020224292082018702
315,83471_1889-09-05.txt,0.3362948609491335,0.002393069887729486,0.005572117611016801,0.0020424377063060126,0.009114940323942456,0.0038828207519687867,0.15839141135370857,0.14990495473564044,0.002621000126638875,0.11323816407706815,0.015107407849927314,0.005006389212272043,0.0024281216989890187,0.006523790397355621,0.002014637829622912,0.017311334859438417,0.002795693671229628,0.12743320579781842,0.0015700163905278993,0.03635362476966557
316,83471_1889-09-12-01.txt,1.4636516011213012E-4,0.006478558339410757,0.2175123769482473,3.7179364990688034E-5,1.6592314768077546E-4,0.006505676910006931,0.1421549713661607,0.20313295331413014,9.669963646080551E-4,0.07606377968773387,0.0016539343623391675,0.004687559344006238,4.42001352647357E-5,0.011609820102927321,3.667331197438015E-5,0.0012344107955010108,0.01567873928224101,0.2790245605060856,2.8579678217149815E-5,0.03283674187836201
317,83471_1889-09-12.txt,0.030644898832709225,1.4869734983067556E-5,0.05086928896435432,1.2691024013932965E-5,0.005234242026040335,2.4126548022929075E-5,0.17372791627473075,0.30939118990137854,1.628601716713096E-5,0.10707986890725699,0.0021335348860963424,0.02435016105754774,1.5087535201430703E-5,1.9743376542409553E-4,1.2518284888778593E-5,0.020190397728650545,0.05806930454688803,0.1920494120785776,9.755556143983861E-6,0.025957016329924195
318,83471_1889-09-19.txt,0.010972300384678944,0.012732934181091943,0.09354511455038679,9.027020874788675E-6,8.214829527635172E-4,1.7161014934686782E-5,0.18271903848633092,0.26772044630977343,1.1584109901096785E-5,0.10964491704234626,0.008883141167721249,0.010735691060607335,5.68729773804384E-4,2.883338469410911E-5,2.3210340666007234E-4,0.011794472225663197,0.04308981217259528,0.23905162279853664,6.939046751486227E-6,0.007414648909883881
319,83471_1889-09-26.txt,0.006946186707742055,2.3348934318942742E-4,0.08317584255715255,1.2047874850891916E-4,0.003049731651731462,0.004921502979534248,0.18327524793220645,0.23640553957509425,1.156990673108396E-5,0.09468593061135898,0.002853258669121577,0.00358890921190813,1.071848158399375E-5,2.8798032347804385E-5,8.893235657924897E-6,0.014789506613035098,0.07313193495926448,0.2602708433618395,6.930538850440765E-6,0.03248468688314164
320,83471_1889-10-03.txt,6.395726522299054E-4,0.0014544673618388584,0.0814397511969986,9.727201987069972E-6,0.003049806686999861,1.8492109510794786E-5,0.15624516658660445,0.26960602057836824,1.2482631691158403E-5,0.10131370824584245,0.0015150199716483642,0.014574801592224039,1.1564039452626007E-5,3.1069846938518006E-5,9.594803816551845E-6,0.007418053161493676,0.06206533572120269,0.2707015564058294,7.477274095813851E-6,0.02987633193122696
321,83471_1889-10-10.txt,0.10520691953842293,6.6814553132427905E-6,0.05105681510219296,5.7024896492735985E-6,0.006229358709892679,1.0840842332534425E-5,0.19544239333662106,0.223195295197865,7.317836939044262E-6,0.0796980067534907,1.8317785870579E-4,0.0038209224855112528,6.779320031602935E-6,2.2971135854018524E-4,2.1712179668226353E-4,0.0015993107223543084,0.01735055337728185,0.3071673319722133,4.383488509114823E-6,0.008561376357450986
322,83471_1889-10-17.txt,0.3362948609491335,0.002393069887729486,0.005572117611016801,0.0020424377063060126,0.009114940323942456,0.0038828207519687867,0.15839141135370857,0.14990495473564044,0.002621000126638875,0.08798783076640453,0.015107407849927314,0.005006389212272043,0.0024281216989890187,0.006523790397355621,0.002014637829622912,0.017311334859438417,0.002795693671229628,0.15268353910848206,0.0015700163905278993,0.03635362476966557
323,83471_1889-10-24.txt,0.01445605268447268,0.00672766664034183,0.05554660172941167,7.991575127459507E-6,0.004876794795875776,0.00732628713488677,0.17272686636597445,0.2901651669742996,0.008408134258524536,0.08175430164468228,0.01566928661667472,0.01908771386012568,9.500665266888702E-6,2.5526047093284058E-5,7.88280079257469E-6,0.005501656799077978,0.05761050832251915,0.21558311451986234,6.143102380801153E-6,0.04450280346260952
324,83471_1889-10-31.txt,0.010430294476219553,8.284709738527041E-6,0.09399107940025359,0.0021924612763948564,0.0010805429609413333,1.3442166090398353E-5,0.1769530609533394,0.23916360094503,9.07379487125964E-6,0.08719573418836951,0.004597913342987685,0.00972046547148779,8.40605767056357E-6,1.9741632988626805E-4,6.974593484404182E-6,0.007752505482709086,0.055780842627967245,0.2905736034595518,5.435332309744852E-6,0.02031886243069699
325,83471_1889-11-07.txt,0.006897598440385154,9.16609564151316E-6,0.08358354169254494,0.0019421332428699116,0.006127989661574079,1.1158774670404126E-4,0.20651399807175636,0.2736987708085597,1.0039129220744997E-5,0.07297036343017183,0.009052407652676137,0.011721752285192878,0.001073170942500442,2.4987856407353836E-5,2.011476161681594E-4,0.0034513498109899356,0.06326265054811858,0.24527505414666073,6.013581328364765E-6,0.014066277240529156
326,83471_1889-11-14.txt,0.00655247268057701,0.0014969555818795,0.05958439688417763,0.0018383192229697585,0.006557336918569806,1.7578877519240035E-5,0.19699942466164003,0.2664657546660228,1.1866177489840455E-5,0.11242903585885526,0.0033835902022058702,0.02345765576666456,1.253099747882441E-4,1.4385248885394377E-4,9.12096486416776E-6,0.006708761867024836,0.08700791302531913,0.21412113687753823,7.108009252885321E-6,0.013082409293787258
327,83471_1889-11-21.txt,0.33590521563675096,0.002078216006582847,0.004838999508185824,0.023701887639095313,0.007915696477313227,0.00337196179635592,0.15948017865888586,0.130182105418269,0.0022761576853088175,0.09833952879842511,0.03504791234870465,0.004347703445468101,0.002108656085074828,0.005665461630224027,0.0017495738868546352,0.015033699343538503,0.0024278669698879047,0.13259511414354244,0.0013634508587161407,0.03157061366281582
328,83471_1889-12-12.txt,2.7430736797769033E-5,8.164099541673003E-6,0.13569424465893895,6.967897104655512E-6,0.0014093842604237412,1.3246472777116884E-5,0.23045604570397943,0.2109587742129172,1.812277098022642E-4,0.09996763407442852,0.0014298279180173777,0.017848681913922575,8.283680870118981E-6,0.030000022517574255,6.873056180179879E-6,0.007122785166577727,0.005522690082785162,0.2580884780083049,5.356203828417757E-6,0.0012438816252279465
329,83471_1889-12-19.txt,0.014544055261283457,9.485343828569743E-6,0.1126166267544437,8.095552909710022E-6,0.0028384816458695257,1.5390227442155225E-5,0.15926100893753414,0.27252250036988546,8.110610739908137E-4,0.13806438868194046,0.0023618136399865307,0.014832281039591584,4.0996042244878674E-4,0.05076846451055155,7.985363320144282E-6,0.019585003507390078,0.011220493265159953,0.19406762939731076,6.2230298233273205E-6,0.0060490519752893004
330,83471_1889-12-26-01.txt,6.505960688916501E-4,1.858089835127876E-5,0.13708587298825192,1.585842837448335E-5,2.668278346121901E-4,0.008656578302835446,0.20551937769710485,0.21643257803224056,4.124611216561512E-4,0.09263308280001696,0.002273908455372605,3.887191491445517E-5,1.8853056780658995E-5,0.06082777622703146,1.5642577309925905E-5,1.344131882639503E-4,0.00257042509582541,0.27076145203356794,1.2190331386401254E-5,0.0016546529472116845
331,83471_1889-12-26.txt,0.019674967931784613,0.0011291697109952522,0.12479851062561939,8.232324334645346E-6,3.6739012801200714E-5,1.5650239742836695E-5,0.17182383301926873,0.24618709343212725,0.008152557868186666,0.1227898752709612,0.0054549632116344384,0.010299445816776668,9.786876382252215E-6,0.014478333613732155,8.120273132000668E-6,0.006583370556407077,0.018737853634016182,0.22513088453658722,6.328165651089081E-6,0.02467428387985912
332,83471_1890-01-02.txt,0.017416237901794838,7.074464392846707E-6,0.13057195304452024,4.5391263409414676E-4,0.00495356776659902,4.593532292027556E-4,0.18663483292772998,0.229157843315968,7.748278545741097E-6,0.10312200603682262,5.671814739965341E-4,0.009569460708443023,7.178085600038287E-6,0.004050158294128919,5.955732284806708E-6,0.0037834656079920015,0.013817735214894605,0.28052235856024577,4.641329159640021E-6,0.014887335393584515
333,83471_1890-01-09.txt,0.0433060454897541,9.093974317083243E-6,0.10278847026033502,7.761526790599477E-6,0.010589635619040744,4.945278411588335E-4,0.18051664080674845,0.2364258788268593,9.960138631530102E-6,0.10511670561294723,0.006870181322182951,0.030724472691713724,9.227175722105258E-6,0.049921143866238214,1.0361040794384427E-4,0.002560602936953578,0.006535531647085049,0.188842993767411,1.019207891121139E-4,0.03506559529905454
334,83471_1890-01-16.txt,0.04877504665502112,9.828652045856546E-6,0.1318337607925883,8.388559667041518E-6,2.448491204423362E-4,1.5947254329350462E-5,0.1700031381549554,0.25096300674185007,1.1447122368381883E-4,0.1253276284133471,0.00545478258279471,0.027087940711525604,1.1367904667208893E-4,2.6794063209137998E-5,8.274381925623713E-6,0.0029748800265105586,0.012352547717068636,0.2014027441427496,6.448263332347231E-6,0.023275843496281288
335,83471_1890-01-23.txt,0.040759920201995654,1.891852991762067E-4,0.09909328742731784,7.305197439589225E-6,0.00274199136106843,0.012567394274837614,0.17423841242470017,0.21828080136171885,0.007324727293988478,0.09821399517229416,6.862257216294099E-4,0.03424653220530705,0.002898700576342635,1.1364667154369317E-4,7.205765477801963E-6,0.003493811422768357,0.016356651811863698,0.19652530728443388,5.615485691821201E-6,0.09224928304040468
336,83471_1890-01-30.txt,0.051146111697855184,5.631844048067829E-4,0.06804632954651478,3.239415794036924E-4,0.006458449289453446,9.158670973653303E-5,0.18966090306067557,0.26528353333813753,8.2397112685368E-6,0.11648919001410427,0.005048444777551976,0.023750411870363596,0.0018333774420350793,0.006053402530382546,6.333473187600349E-6,0.0038646706582899943,0.02247337920120457,0.2103611854539924,4.93570435702715E-6,0.02853238953667889
337,83471_1890-02-06.txt,0.02274307382384879,8.895102906402668E-6,0.07097595695983393,0.0011338655281746947,0.0017232910711302736,1.4432545548699977E-5,0.16399229259061246,0.2724584512713686,9.742325522413933E-6,0.15124773343299858,0.0041858249859255715,0.04122145632115579,2.905938249465561E-4,2.1196138732253297E-4,7.488461120803365E-6,0.016113747393358465,0.0525698325948517,0.18471328421928535,5.835791687527685E-6,0.016372240368400903
338,83471_1890-02-13.txt,0.0202602140511681,7.55013049488184E-6,0.10206812326859634,0.0021573921050619693,0.004011995059094043,0.002402192756210299,0.1813387044122869,0.26400393894326857,2.4726349640751905E-4,0.12734287580349077,0.0014019645702786643,0.048611291932825436,7.660718886156335E-6,0.0022511955122657464,6.3561781423819195E-6,0.0014089179553880274,0.015782440675713254,0.20761006320065253,4.953398431182371E-6,0.01907490583133724
339,83471_1890-02-20.txt,0.0017465984251628097,0.0011839113361096483,0.10453504472280516,7.313123080334733E-6,6.655136866621065E-4,1.3902772148376688E-5,0.18464388999183773,0.21200803055179038,9.38471536267808E-6,0.08936986360120194,0.004122587482815463,0.022168615989701827,8.694097638284434E-6,0.09830009462490577,7.213583241653758E-6,0.0010565055004485941,0.016916863545038272,0.23163716224586556,5.62157811061932E-6,0.031593188426072824
340,83471_1890-02-27.txt,1.0199373345441066E-4,7.809301060965969E-4,0.0010227493305562231,4.7041650063989947E-4,0.004824235791825679,1.1895858812319437E-5,0.20123405633446795,0.23803134105356688,8.029999179786517E-6,0.15599493171570186,0.005461473744824984,0.04078397490626141,7.439074517065105E-6,0.022841140439634963,6.172277503925447E-6,0.0021417527429951166,0.05833788610591848,0.20353736429787242,2.3688960993920337E-4,0.06416532637623085
341,83471_1890-03-06.txt,1.1759536027323621E-4,0.010622456855230186,1.9682734357610466E-5,7.214628552654083E-6,4.781638059448657E-4,0.0057220872470557125,0.1873302829577347,0.18453531317222596,0.022931938508674057,0.14988798256355249,0.004067063693255027,0.044168371899553006,8.57700388352527E-6,0.016434613082000168,0.0026829156731217525,4.179231272486877E-4,0.04924458148667777,0.17446628431874373,5.545865631184338E-6,0.14685140601628366
342,83471_1890-03-13.txt,0.026161045908734696,8.255842156877376E-6,1.9344527223903824E-4,7.046197607925108E-6,0.009003880973083321,0.007504943312512541,0.16858359741217516,0.28467331378497,5.317083162473908E-4,0.14325273773641375,0.00614989060100903,0.042614561807939974,8.376767259213573E-6,1.0961742126778843E-4,6.950290925444519E-6,0.005547716758354934,0.060900249985047214,0.16717012947745485,5.416393215413647E-6,0.07756711574138539
343,83471_1890-03-20.txt,0.3867955275704608,0.002393069887729486,0.005572117611016801,0.0020424377063060126,0.009114940323942456,0.0038828207519687867,0.13314107804304492,0.14990495473564044,0.002621000126638875,0.08798783076640453,0.015107407849927314,0.005006389212272043,0.0024281216989890187,0.006523790397355621,0.002014637829622912,0.017311334859438417,0.002795693671229628,0.12743320579781842,0.0015700163905278993,0.03635362476966557
344,83471_1890-03-27.txt,0.029603575083999856,7.338498194103103E-6,1.708724648429458E-5,6.263262722141216E-6,0.0018863128928544846,0.002722017227956912,0.21365525141420252,0.21525529335467583,3.1776435372758694E-4,0.15040993166766803,2.0119125584029267E-4,0.07473696539621864,7.4459867613810845E-6,0.002884979372846451,6.178012664931737E-6,0.011900139954937263,0.03105869421523672,0.19435724876423355,8.224627657412422E-5,0.07088407576220085
345,83471_1890-04-03.txt,9.645347289033147E-4,0.01449514461211233,0.0038536176576053427,6.893079490250886E-6,0.0025020856585882337,0.009046217336084222,0.17361241521361376,0.23067986625318032,0.014581131908262674,0.1830044476563243,0.001499693225923898,0.048676401657675804,8.194735061665891E-6,0.00394204753249114,6.7992569177415085E-6,0.0032114922818203538,0.03972104567128628,0.1955794079635658,5.298691728757246E-6,0.07460326487936383
346,83471_1890-04-10.txt,0.06696708121406492,9.454119017704078E-6,1.2176791030009794E-4,8.068903152671453E-6,0.005323001882573724,6.138669811442858E-4,0.16472201166405115,0.2809025582954276,1.0354585659916357E-5,0.14858289705284053,0.004049866464738294,0.0753344783085596,9.592595539903827E-6,9.235641672636341E-4,7.95907629630292E-6,0.002362745670441943,0.022755086572700502,0.18455062133172095,6.202544226520642E-6,0.04273882066027975
347,83471_1890-04-17.txt,0.013740740112649608,8.173957351316809E-6,1.915266032283051E-4,0.002766880965519593,0.0071033893840032145,0.011656610230494444,0.1789860994853656,0.2620992402089673,8.952493766602397E-6,0.1601162670681724,0.0011728133141819049,0.08341796900833719,8.293683069228736E-6,1.947772114983891E-4,6.881355108818555E-6,0.0036815048138381223,0.02838481892465864,0.18146776682245472,9.160969168892228E-5,0.06489568466564571
348,83471_1890-04-24.txt,0.0012482719521568011,3.569798063611084E-4,0.0012397495118306998,7.051726155644174E-6,0.007354537486130931,0.002541607615325348,0.21134658325198072,0.25551722430852103,6.193048738575488E-4,0.15809844969618927,0.005108563433737036,0.07900179577748025,9.556271142897941E-5,0.01963788267558357,6.955744223404753E-6,0.005116172718314047,0.031481405581135914,0.18979357144166228,5.420642995227225E-6,0.031422909044930156
349,83471_1890-05-01.txt,3.168377116102516E-4,2.954831937678871E-4,4.0298212905671825E-4,0.0016308510873095797,0.00308976592089173,0.017296222272349712,0.18458526293206326,0.24527725981079726,9.910687913644458E-6,0.14278606493690577,0.003971728119369172,0.07716525406340574,9.181364064216215E-6,0.050914507858003576,7.617873263523769E-6,0.004457452360899728,0.017578545929923018,0.18914662988873612,0.001820020985109764,0.05923842087455934
350,83471_1890-05-08.txt,0.011627721767813135,6.916985624055688E-6,1.6105780114729176E-5,5.903510100138347E-6,0.006157015370834951,1.1222996645382204E-5,0.205762256747163,0.2736129949018398,8.055995927975029E-5,0.12710078995468382,0.001430365823498527,0.08146479171617445,7.018300205724399E-6,0.028336710100669883,5.8231566811456535E-6,5.609262014561823E-4,0.023071074894205613,0.21486877841856794,4.538012390903009E-6,0.025868485402050855
351,83471_1890-05-15.txt,3.31887135885686E-5,1.1410307899882776E-4,0.0014821534943732847,8.43052605644324E-6,3.762354252796427E-5,6.413785717596128E-4,0.1979521985173841,0.2931790531847595,1.0818645676853472E-5,0.13085320604754114,0.005169396067986673,0.08308819383796157,1.0022505552233052E-5,0.033900136325686,1.1254103315693471E-4,0.020082704785351537,0.0138734987793304,0.18802723893134687,6.480522783398565E-6,0.03141763288817807
352,83471_1890-05-22.txt,0.0033411935992046977,8.965788430511828E-6,0.0031427415859698734,7.652122677709932E-6,9.801694890573594E-4,0.001433576913451717,0.19670332508921332,0.22599814340042435,9.819743557128089E-6,0.13352923784312848,0.004597495835607926,0.1200686675754559,9.097112269180566E-6,0.004092326874365521,2.9135390441771585E-4,0.011984707317590567,0.007105622637646757,0.24379372551672082,2.896881019373805E-4,0.042612489548873096
353,83471_1890-05-29.txt,5.903102629725171E-4,0.002588788547359884,1.779981214078089E-5,0.0019423824673421468,1.9043865875810096E-4,1.2403449601408923E-5,0.22208105447418872,0.24350970465497665,0.0030734811616409457,0.14563174484906977,0.002306760772612435,0.11544152685837884,7.756496383261272E-6,2.6282212868031446E-4,8.130431525998319E-4,0.011670448171551304,0.018480242591465825,0.1936702367597158,5.0153278807487166E-6,0.03770403940268073
354,83471_1890-06-05.txt,0.3615451942597972,0.002393069887729486,0.005572117611016801,0.0020424377063060126,0.009114940323942456,0.0038828207519687867,0.15839141135370857,0.14990495473564044,0.002621000126638875,0.08798783076640453,0.015107407849927314,0.005006389212272043,0.0024281216989890187,0.006523790397355621,0.002014637829622912,0.017311334859438417,0.002795693671229628,0.12743320579781842,0.0015700163905278993,0.03635362476966557
355,83471_1890-06-12-01.txt,0.8081479747288693,4.75627976021036E-5,1.1074707993562275E-4,4.0593904815753886E-5,1.8116147129921783E-4,7.71719281990377E-5,0.04831510503334923,0.09582275525507081,5.209296192209853E-5,0.006767337801389271,3.0026309952037197E-4,9.950310186994717E-5,4.825946016639924E-5,1.2966178875886128E-4,4.0041376068130784E-5,8.459226448681522E-4,5.5565035072309546E-5,0.03716082769807224,3.120442582874745E-5,0.0017262484073222752
356,83471_1890-06-12.txt,0.0023346521342309237,7.064971726167185E-6,7.619066086983324E-4,0.0011987598164245367,0.0029341890838239476,0.0019496493631770515,0.2021135292584084,0.2451758463691043,7.737881740910304E-6,0.1357091641980252,0.0066046160586355675,0.09461317855018099,3.7989657986724776E-4,1.9259945119483502E-5,5.947740756646738E-6,0.014363867651118044,0.034671969338709405,0.19635666497825874,4.63510132552908E-6,0.06078746437066861
